"","dteday","mnth","hr","holiday","workingday","weathersit","temp","hum","windspeed","casual","registered","cnt","isWorking","monthCount","dayWeek","workTime","xformHr"
"6271",2011-09-23,9,20,0,1,1,0.534975626377239,1.62116534290972,-1.5538438052971,21,158,179,1,9,5,20,15
"6272",2011-09-23,9,21,0,1,1,0.534975626377239,1.93215923502303,-0.211685122780796,17,121,138,1,9,5,21,16
"6273",2011-09-23,9,22,0,1,1,0.534975626377239,1.62116534290972,-0.211685122780796,31,126,157,1,9,5,22,17
"6274",2011-09-23,9,23,0,1,2,0.431109803415099,1.93215923502303,-0.456085516247529,41,107,148,1,9,5,23,18
"6275",2011-09-24,9,0,0,0,1,0.431109803415099,1.93215923502303,-0.821460017517193,7,86,93,0,9,6,24,19
"6276",2011-09-24,9,1,0,0,2,0.431109803415099,1.62116534290972,-0.821460017517193,18,61,79,0,9,6,25,20
"6277",2011-09-24,9,2,0,0,2,0.431109803415099,1.62116534290972,-0.821460017517193,14,54,68,0,9,6,26,21
"6278",2011-09-24,9,3,0,0,1,0.431109803415099,1.62116534290972,-1.5538438052971,4,27,31,0,9,6,27,22
"6279",2011-09-24,9,4,0,0,1,0.32724398045296,1.62116534290972,-0.699668517093971,1,7,8,0,9,6,28,23
"6280",2011-09-24,9,5,0,0,2,0.32724398045296,1.62116534290972,-0.699668517093971,2,3,5,0,9,6,29,0
"6281",2011-09-24,9,6,0,0,2,0.32724398045296,1.62116534290972,-0.699668517093971,6,12,18,0,9,6,30,1
"6282",2011-09-24,9,7,0,0,2,0.32724398045296,1.31017145079642,-0.699668517093971,12,34,46,0,9,6,31,2
"6283",2011-09-24,9,8,0,0,2,0.431109803415099,1.41383608150085,-0.821460017517193,19,102,121,0,9,6,32,3
"6284",2011-09-24,9,9,0,0,2,0.534975626377239,1.31017145079642,-0.821460017517193,41,134,175,0,9,6,33,4
"6285",2011-09-24,9,10,0,0,2,0.534975626377239,1.31017145079642,-0.821460017517193,90,203,293,0,9,6,34,5
"6286",2011-09-24,9,11,0,0,2,0.63884144933938,1.05100987403533,-0.821460017517193,118,268,386,0,9,6,35,6
"6287",2011-09-24,9,12,0,0,2,0.63884144933938,1.05100987403533,-0.821460017517193,141,266,407,0,9,6,36,7
"6288",2011-09-24,9,13,0,0,1,0.74270727230152,0.791848297274244,-1.5538438052971,170,290,460,0,9,6,37,8
"6289",2011-09-24,9,14,0,0,2,0.84657309526366,0.584519035865374,-0.456085516247529,164,226,390,0,9,6,38,9
"6290",2011-09-24,9,15,0,0,2,0.84657309526366,0.584519035865374,-0.456085516247529,168,284,452,0,9,6,39,10
"6291",2011-09-24,9,16,0,0,2,0.74270727230152,0.791848297274244,-0.821460017517193,167,282,449,0,9,6,40,11
"6292",2011-09-24,9,17,0,0,1,0.84657309526366,0.584519035865374,-0.699668517093971,180,246,426,0,9,6,41,12
"6293",2011-09-24,9,18,0,0,1,0.74270727230152,0.791848297274244,-0.699668517093971,157,243,400,0,9,6,42,13
"6294",2011-09-24,9,19,0,0,1,0.63884144933938,1.31017145079642,-1.5538438052971,77,231,308,0,9,6,43,14
"6295",2011-09-24,9,20,0,0,1,0.63884144933938,1.05100987403533,-1.5538438052971,77,166,243,0,9,6,44,15
"6296",2011-09-24,9,21,0,0,1,0.63884144933938,1.05100987403533,-0.821460017517193,66,156,222,0,9,6,45,16
"6297",2011-09-24,9,22,0,0,2,0.63884144933938,1.31017145079642,-1.5538438052971,50,143,193,0,9,6,46,17
"6298",2011-09-24,9,23,0,0,2,0.534975626377239,1.31017145079642,-0.821460017517193,27,123,150,0,9,6,47,18
"6299",2011-09-25,9,0,0,0,2,0.534975626377239,1.31017145079642,-1.5538438052971,37,136,173,0,9,7,24,19
"6300",2011-09-25,9,1,0,0,2,0.534975626377239,1.31017145079642,-0.699668517093971,31,93,124,0,9,7,25,20
"6301",2011-09-25,9,2,0,0,3,0.534975626377239,1.62116534290972,-1.5538438052971,27,79,106,0,9,7,26,21
"6302",2011-09-25,9,3,0,0,3,0.534975626377239,1.62116534290972,-1.5538438052971,20,39,59,0,9,7,27,22
"6303",2011-09-25,9,4,0,0,3,0.534975626377239,1.62116534290972,-0.456085516247529,3,5,8,0,9,7,28,23
"6304",2011-09-25,9,5,0,0,1,0.534975626377239,1.31017145079642,-0.821460017517193,1,2,3,0,9,7,29,0
"6305",2011-09-25,9,6,0,0,2,0.534975626377239,1.31017145079642,-0.699668517093971,4,13,17,0,9,7,30,1
"6306",2011-09-25,9,7,0,0,2,0.534975626377239,1.62116534290972,-0.456085516247529,15,23,38,0,9,7,31,2
"6307",2011-09-25,9,8,0,0,2,0.63884144933938,1.31017145079642,-1.5538438052971,27,59,86,0,9,7,32,3
"6308",2011-09-25,9,9,0,0,2,0.74270727230152,1.05100987403533,-1.5538438052971,55,100,155,0,9,7,33,4
"6309",2011-09-25,9,10,0,0,2,0.74270727230152,1.05100987403533,-1.5538438052971,85,190,275,0,9,7,34,5
"6310",2011-09-25,9,11,0,0,2,0.84657309526366,0.791848297274244,-0.456085516247529,131,230,361,0,9,7,35,6
"6311",2011-09-25,9,12,0,0,2,0.84657309526366,0.791848297274244,-1.5538438052971,143,270,413,0,9,7,36,7
"6312",2011-09-25,9,13,0,0,2,0.9504389182258,0.584519035865374,-1.5538438052971,122,247,369,0,9,7,37,8
"6313",2011-09-25,9,14,0,0,2,0.84657309526366,0.791848297274244,-1.5538438052971,116,231,347,0,9,7,38,9
"6314",2011-09-25,9,15,0,0,2,0.84657309526366,0.791848297274244,-1.5538438052971,119,234,353,0,9,7,39,10
"6315",2011-09-25,9,16,0,0,1,1.05430474118794,0.377189774456504,-1.5538438052971,144,320,464,0,9,7,40,11
"6316",2011-09-25,9,17,0,0,1,0.9504389182258,0.584519035865374,-1.5538438052971,145,275,420,0,9,7,41,12
"6317",2011-09-25,9,18,0,0,1,0.9504389182258,0.584519035865374,-1.5538438052971,125,279,404,0,9,7,42,13
"6318",2011-09-25,9,19,0,0,1,0.74270727230152,1.05100987403533,-0.456085516247529,87,242,329,0,9,7,43,14
"6319",2011-09-25,9,20,0,0,1,0.74270727230152,1.05100987403533,-0.821460017517193,51,135,186,0,9,7,44,15
"6320",2011-09-25,9,21,0,0,1,0.63884144933938,1.62116534290972,-0.821460017517193,24,113,137,0,9,7,45,16
"6321",2011-09-25,9,22,0,0,1,0.63884144933938,1.31017145079642,-0.821460017517193,20,84,104,0,9,7,46,17
"6322",2011-09-25,9,23,0,0,2,0.63884144933938,1.62116534290972,-0.699668517093971,12,67,79,0,9,7,47,18
"6323",2011-09-26,9,0,0,1,2,0.63884144933938,1.62116534290972,-1.5538438052971,6,23,29,1,9,1,0,19
"6324",2011-09-26,9,1,0,1,2,0.63884144933938,1.31017145079642,-0.699668517093971,3,14,17,1,9,1,1,20
"6325",2011-09-26,9,2,0,1,2,0.63884144933938,1.31017145079642,-0.699668517093971,4,4,8,1,9,1,2,21
"6326",2011-09-26,9,3,0,1,2,0.63884144933938,1.62116534290972,-1.5538438052971,0,5,5,1,9,1,3,22
"6327",2011-09-26,9,4,0,1,2,0.63884144933938,1.62116534290972,-0.821460017517193,2,4,6,1,9,1,4,23
"6328",2011-09-26,9,5,0,1,2,0.63884144933938,1.31017145079642,-1.5538438052971,0,25,25,1,9,1,5,0
"6329",2011-09-26,9,6,0,1,2,0.63884144933938,1.62116534290972,-0.821460017517193,6,107,113,1,9,1,6,1
"6330",2011-09-26,9,7,0,1,2,0.63884144933938,1.62116534290972,-1.5538438052971,17,315,332,1,9,1,7,2
"6331",2011-09-26,9,8,0,1,2,0.63884144933938,1.62116534290972,-1.5538438052971,29,326,355,1,9,1,8,3
"6332",2011-09-26,9,9,0,1,2,0.74270727230152,1.36200376614864,0.0318978780656464,44,161,205,1,9,1,9,4
"6333",2011-09-26,9,10,0,1,2,0.74270727230152,1.36200376614864,0.0318978780656464,37,117,154,1,9,1,10,5
"6334",2011-09-26,9,11,0,1,1,0.9504389182258,0.843680612626461,0.276298271532379,43,116,159,1,9,1,11,6
"6335",2011-09-26,9,12,0,1,2,0.9504389182258,0.843680612626461,-0.211685122780796,48,161,209,1,9,1,12,7
"6336",2011-09-26,9,13,0,1,2,1.05430474118794,0.584519035865374,-0.211685122780796,48,139,187,1,9,1,13,8
"6337",2011-09-26,9,14,0,1,1,1.05430474118794,0.377189774456504,-0.211685122780796,44,110,154,1,9,1,14,9
"6338",2011-09-26,9,15,0,1,1,1.15817056415008,-0.0374687483612356,-0.456085516247529,52,157,209,1,9,1,15,10
"6339",2011-09-26,9,16,0,1,1,1.05430474118794,0.118028197695417,-0.211685122780796,74,239,313,1,9,1,16,11
"6340",2011-09-26,9,17,0,1,1,1.05430474118794,0.377189774456504,-0.456085516247529,61,509,570,1,9,1,17,12
"6341",2011-09-26,9,18,0,1,1,0.84657309526366,1.05100987403533,-0.699668517093971,63,490,553,1,9,1,18,13
"6342",2011-09-26,9,19,0,1,1,0.84657309526366,0.999177558683113,-0.821460017517193,36,347,383,1,9,1,19,14
"6343",2011-09-26,9,20,0,1,1,0.74270727230152,1.36200376614864,-0.456085516247529,24,227,251,1,9,1,20,15
"6344",2011-09-26,9,21,0,1,1,0.74270727230152,1.36200376614864,-0.456085516247529,18,164,182,1,9,1,21,16
"6345",2011-09-26,9,22,0,1,1,0.63884144933938,1.62116534290972,-0.456085516247529,14,122,136,1,9,1,22,17
"6346",2011-09-26,9,23,0,1,1,0.63884144933938,1.62116534290972,-0.456085516247529,11,64,75,1,9,1,23,18
"6347",2011-09-27,9,0,0,1,1,0.63884144933938,1.62116534290972,-0.456085516247529,9,28,37,1,9,2,0,19
"6348",2011-09-27,9,1,0,1,1,0.63884144933938,1.62116534290972,-0.211685122780796,4,6,10,1,9,2,1,20
"6349",2011-09-27,9,2,0,1,1,0.63884144933938,1.62116534290972,-0.699668517093971,7,4,11,1,9,2,2,21
"6350",2011-09-27,9,3,0,1,2,0.63884144933938,1.62116534290972,-1.5538438052971,5,5,10,1,9,2,3,22
"6351",2011-09-27,9,4,0,1,3,0.63884144933938,1.62116534290972,-0.821460017517193,5,3,8,1,9,2,4,23
"6352",2011-09-27,9,5,0,1,3,0.63884144933938,1.62116534290972,-0.821460017517193,0,24,24,1,9,2,5,0
"6353",2011-09-27,9,6,0,1,2,0.63884144933938,1.62116534290972,-0.699668517093971,8,116,124,1,9,2,6,1
"6354",2011-09-27,9,7,0,1,2,0.63884144933938,1.62116534290972,-0.699668517093971,15,234,249,1,9,2,7,2
"6355",2011-09-27,9,8,0,1,2,0.74270727230152,1.36200376614864,-0.699668517093971,27,400,427,1,9,2,8,3
"6356",2011-09-27,9,9,0,1,3,0.74270727230152,1.36200376614864,0.0318978780656464,20,173,193,1,9,2,9,4
"6357",2011-09-27,9,10,0,1,3,0.74270727230152,1.62116534290972,-0.211685122780796,21,101,122,1,9,2,10,5
"6358",2011-09-27,9,11,0,1,2,0.84657309526366,1.36200376614864,-0.699668517093971,26,97,123,1,9,2,11,6
"6359",2011-09-27,9,12,0,1,2,0.84657309526366,1.36200376614864,-0.456085516247529,33,129,162,1,9,2,12,7
"6360",2011-09-27,9,13,0,1,2,1.05430474118794,0.584519035865374,0.276298271532379,29,122,151,1,9,2,13,8
"6361",2011-09-27,9,14,0,1,2,0.9504389182258,0.843680612626461,-0.699668517093971,29,123,152,1,9,2,14,9
"6362",2011-09-27,9,15,0,1,2,0.9504389182258,1.05100987403533,-0.821460017517193,35,170,205,1,9,2,15,10
"6363",2011-09-27,9,16,0,1,2,0.84657309526366,1.05100987403533,0.0318978780656464,33,225,258,1,9,2,16,11
"6364",2011-09-27,9,17,0,1,2,0.84657309526366,1.36200376614864,0.0318978780656464,50,480,530,1,9,2,17,12
"6365",2011-09-27,9,18,0,1,2,0.74270727230152,1.36200376614864,0.276298271532379,31,325,356,1,9,2,18,13
"6366",2011-09-27,9,19,0,1,2,0.74270727230152,1.36200376614864,-0.456085516247529,26,294,320,1,9,2,19,14
"6367",2011-09-27,9,20,0,1,1,0.63884144933938,0.791848297274244,-1.5538438052971,17,221,238,1,9,2,20,15
"6368",2011-09-27,9,21,0,1,1,0.534975626377239,1.05100987403533,-1.5538438052971,17,179,196,1,9,2,21,16
"6369",2011-09-27,9,22,0,1,1,0.534975626377239,1.31017145079642,-0.821460017517193,19,102,121,1,9,2,22,17
"6370",2011-09-27,9,23,0,1,1,0.534975626377239,1.31017145079642,-0.821460017517193,11,82,93,1,9,2,23,18
"6371",2011-09-28,9,0,0,1,1,0.534975626377239,1.31017145079642,-1.5538438052971,7,29,36,1,9,3,0,19
"6372",2011-09-28,9,1,0,1,1,0.534975626377239,1.31017145079642,-1.5538438052971,1,13,14,1,9,3,1,20
"6373",2011-09-28,9,2,0,1,1,0.534975626377239,1.31017145079642,0.519881272378821,0,9,9,1,9,3,2,21
"6374",2011-09-28,9,3,0,1,2,0.534975626377239,1.62116534290972,-0.821460017517193,0,3,3,1,9,3,3,22
"6375",2011-09-28,9,4,0,1,1,0.534975626377239,1.31017145079642,-1.5538438052971,1,3,4,1,9,3,4,23
"6376",2011-09-28,9,5,0,1,2,0.534975626377239,1.62116534290972,-1.5538438052971,2,20,22,1,9,3,5,0
"6377",2011-09-28,9,6,0,1,3,0.534975626377239,1.62116534290972,-0.211685122780796,3,111,114,1,9,3,6,1
"6378",2011-09-28,9,7,0,1,3,0.534975626377239,1.62116534290972,-0.211685122780796,8,177,185,1,9,3,7,2
"6379",2011-09-28,9,8,0,1,3,0.63884144933938,1.62116534290972,0.276298271532379,17,270,287,1,9,3,8,3
"6380",2011-09-28,9,9,0,1,3,0.63884144933938,1.62116534290972,0.276298271532379,14,141,155,1,9,3,9,4
"6381",2011-09-28,9,10,0,1,2,0.63884144933938,1.62116534290972,-1.5538438052971,20,109,129,1,9,3,10,5
"6382",2011-09-28,9,11,0,1,2,0.84657309526366,1.05100987403533,-0.699668517093971,24,127,151,1,9,3,11,6
"6383",2011-09-28,9,12,0,1,2,0.9504389182258,0.843680612626461,-1.5538438052971,25,159,184,1,9,3,12,7
"6384",2011-09-28,9,13,0,1,1,1.05430474118794,0.584519035865374,0.519881272378821,24,138,162,1,9,3,13,8
"6385",2011-09-28,9,14,0,1,1,1.15817056415008,-0.0374687483612356,0.519881272378821,25,145,170,1,9,3,14,9
"6386",2011-09-28,9,15,0,1,1,1.05430474118794,0.377189774456504,-0.456085516247529,35,146,181,1,9,3,15,10
"6387",2011-09-28,9,16,0,1,1,1.05430474118794,0.377189774456504,0.0318978780656464,39,241,280,1,9,3,16,11
"6388",2011-09-28,9,17,0,1,1,1.05430474118794,0.377189774456504,0.276298271532379,64,527,591,1,9,3,17,12
"6389",2011-09-28,9,18,0,1,3,0.84657309526366,1.05100987403533,0.519881272378821,65,459,524,1,9,3,18,13
"6390",2011-09-28,9,19,0,1,3,0.84657309526366,1.05100987403533,0.519881272378821,57,315,372,1,9,3,19,14
"6391",2011-09-28,9,20,0,1,3,0.534975626377239,1.05100987403533,0.886073166268775,11,91,102,1,9,3,20,15
"6392",2011-09-28,9,21,0,1,3,0.534975626377239,1.31017145079642,0.519881272378821,7,67,74,1,9,3,21,16
"6393",2011-09-28,9,22,0,1,1,0.534975626377239,1.31017145079642,-0.821460017517193,19,68,87,1,9,3,22,17
"6394",2011-09-28,9,23,0,1,1,0.534975626377239,1.62116534290972,-0.456085516247529,12,59,71,1,9,3,23,18
"6395",2011-09-29,9,0,0,1,1,0.534975626377239,1.62116534290972,0.0318978780656464,7,33,40,1,9,4,0,19
"6396",2011-09-29,9,1,0,1,2,0.534975626377239,1.93215923502303,0.0318978780656464,3,20,23,1,9,4,1,20
"6397",2011-09-29,9,2,0,1,2,0.534975626377239,1.93215923502303,0.0318978780656464,0,2,2,1,9,4,2,21
"6398",2011-09-29,9,3,0,1,2,0.534975626377239,1.62116534290972,0.0318978780656464,0,8,8,1,9,4,3,22
"6399",2011-09-29,9,4,0,1,2,0.534975626377239,1.31017145079642,0.0318978780656464,2,5,7,1,9,4,4,23
"6400",2011-09-29,9,5,0,1,2,0.534975626377239,1.31017145079642,-0.699668517093971,0,22,22,1,9,4,5,0
"6401",2011-09-29,9,6,0,1,2,0.534975626377239,1.31017145079642,-0.821460017517193,5,106,111,1,9,4,6,1
"6402",2011-09-29,9,7,0,1,1,0.534975626377239,1.31017145079642,-0.456085516247529,14,269,283,1,9,4,7,2
"6403",2011-09-29,9,8,0,1,1,0.534975626377239,1.05100987403533,-1.5538438052971,29,402,431,1,9,4,8,3
"6404",2011-09-29,9,9,0,1,1,0.63884144933938,0.791848297274244,0.519881272378821,27,198,225,1,9,4,9,4
"6405",2011-09-29,9,10,0,1,1,0.74270727230152,0.118028197695417,0.0318978780656464,24,103,127,1,9,4,10,5
"6406",2011-09-29,9,11,0,1,1,0.63884144933938,-0.0893010637134531,0.0318978780656464,36,122,158,1,9,4,11,6
"6407",2011-09-29,9,12,0,1,1,0.84657309526366,-0.0893010637134531,-0.211685122780796,38,157,195,1,9,4,12,7
"6408",2011-09-29,9,13,0,1,1,0.74270727230152,-0.0893010637134531,0.0318978780656464,36,175,211,1,9,4,13,8
"6409",2011-09-29,9,14,0,1,1,0.9504389182258,-0.607624217235628,0.886073166268775,33,134,167,1,9,4,14,9
"6410",2011-09-29,9,15,0,1,1,0.9504389182258,-0.918618109348932,1.61845695404868,42,185,227,1,9,4,15,10
"6411",2011-09-29,9,16,0,1,1,0.9504389182258,-1.1259473707578,1.37405656058195,64,227,291,1,9,4,16,11
"6412",2011-09-29,9,17,0,1,1,0.84657309526366,-0.814953478644498,0.886073166268775,62,527,589,1,9,4,17,12
"6413",2011-09-29,9,18,0,1,1,0.74270727230152,-1.1259473707578,0.276298271532379,84,500,584,1,9,4,18,13
"6414",2011-09-29,9,19,0,1,1,0.63884144933938,-0.659456532587845,-0.821460017517193,36,348,384,1,9,4,19,14
"6415",2011-09-29,9,20,0,1,1,0.534975626377239,-0.503959586531193,-0.821460017517193,39,234,273,1,9,4,20,15
"6416",2011-09-29,9,21,0,1,1,0.431109803415099,-0.34846264047454,-1.5538438052971,30,195,225,1,9,4,21,16
"6417",2011-09-29,9,22,0,1,1,0.32724398045296,0.273525143752069,-1.5538438052971,25,150,175,1,9,4,22,17
"6418",2011-09-29,9,23,0,1,1,0.119512334528679,0.740015981922026,-0.699668517093971,17,64,81,1,9,4,23,18
"6419",2011-09-30,9,0,0,1,1,0.119512334528679,1.05100987403533,-0.699668517093971,7,53,60,1,9,5,0,19
"6420",2011-09-30,9,1,0,1,1,0.119512334528679,0.740015981922026,-0.821460017517193,5,18,23,1,9,5,1,20
"6421",2011-09-30,9,2,0,1,1,0.119512334528679,1.05100987403533,-0.699668517093971,6,9,15,1,9,5,2,21
"6422",2011-09-30,9,3,0,1,1,0.119512334528679,1.05100987403533,-0.699668517093971,0,3,3,1,9,5,3,22
"6423",2011-09-30,9,4,0,1,1,0.119512334528679,1.05100987403533,0.0318978780656464,2,6,8,1,9,5,4,23
"6424",2011-09-30,9,5,0,1,1,0.119512334528679,1.05100987403533,0.0318978780656464,3,23,26,1,9,5,5,0
"6425",2011-09-30,9,6,0,1,1,0.119512334528679,1.05100987403533,0.276298271532379,0,98,98,1,9,5,6,1
"6426",2011-09-30,9,7,0,1,1,0.119512334528679,1.05100987403533,0.276298271532379,14,283,297,1,9,5,7,2
"6427",2011-09-30,9,8,0,1,1,0.223378157490819,0.740015981922026,-0.456085516247529,31,425,456,1,9,5,8,3
"6428",2011-09-30,9,9,0,1,1,0.32724398045296,0.532686720513156,0.0318978780656464,23,214,237,1,9,5,9,4
"6429",2011-09-30,9,10,0,1,1,0.534975626377239,0.0661958823431994,-1.5538438052971,46,122,168,1,9,5,10,5
"6430",2011-09-30,9,11,0,1,1,0.74270727230152,-0.296630325122323,-0.821460017517193,49,168,217,1,9,5,11,6
"6431",2011-09-30,9,12,0,1,2,0.74270727230152,-0.296630325122323,0.0318978780656464,59,195,254,1,9,5,12,7
"6432",2011-09-30,9,13,0,1,2,0.84657309526366,-0.814953478644498,1.13047355973551,72,194,266,1,9,5,13,8
"6433",2011-09-30,9,14,0,1,2,0.74270727230152,-0.814953478644498,0.886073166268775,93,173,266,1,9,5,14,9
"6434",2011-09-30,9,15,0,1,1,0.74270727230152,-0.659456532587845,0.764281665845554,52,193,245,1,9,5,15,10
"6435",2011-09-30,9,16,0,1,1,0.63884144933938,-0.503959586531193,0.276298271532379,62,298,360,1,9,5,16,11
"6436",2011-09-30,9,17,0,1,1,0.63884144933938,-0.503959586531193,0.0318978780656464,94,497,591,1,9,5,17,12
"6437",2011-09-30,9,18,0,1,1,0.431109803415099,-0.711288847940063,1.37405656058195,62,449,511,1,9,5,18,13
"6438",2011-09-30,9,19,0,1,1,0.223378157490819,-0.55579190188341,0.764281665845554,42,332,374,1,9,5,19,14
"6439",2011-09-30,9,20,0,1,1,0.223378157490819,-0.55579190188341,0.764281665845554,28,202,230,1,9,5,20,15
"6440",2011-09-30,9,21,0,1,1,0.119512334528679,-0.400294955826758,0.0318978780656464,27,179,206,1,9,5,21,16
"6441",2011-09-30,9,22,0,1,1,0.119512334528679,-0.400294955826758,1.13047355973551,30,129,159,1,9,5,22,17
"6442",2011-09-30,9,23,0,1,1,0.119512334528679,-0.400294955826758,1.13047355973551,23,109,132,1,9,5,23,18
"6443",2011-10-01,10,0,0,0,1,0.0156465115665389,0.0143635669909819,1.61845695404868,24,106,130,0,10,6,24,19
"6444",2011-10-01,10,1,0,0,1,-0.0882193113956013,0.221692828399852,1.13047355973551,11,47,58,0,10,6,25,20
"6445",2011-10-01,10,2,0,0,1,-0.192085134357741,0.0143635669909819,1.86203995489513,21,46,67,0,10,6,26,21
"6446",2011-10-01,10,3,0,0,1,-0.192085134357741,-0.192965694417888,1.86203995489513,8,17,25,0,10,6,27,22
"6447",2011-10-01,10,4,0,0,1,-0.295950957319881,-0.244798009770106,1.86203995489513,2,6,8,0,10,6,28,23
"6448",2011-10-01,10,5,0,0,2,-0.295950957319881,-0.0374687483612356,0.886073166268775,1,4,5,0,10,6,29,0
"6449",2011-10-01,10,6,0,0,1,-0.399816780282022,0.221692828399852,1.13047355973551,4,15,19,0,10,6,30,1
"6450",2011-10-01,10,7,0,0,3,-0.399816780282022,0.221692828399852,0.519881272378821,6,30,36,0,10,6,31,2
"6451",2011-10-01,10,8,0,0,2,-0.503682603244161,0.688183666569809,1.13047355973551,9,58,67,0,10,6,32,3
"6452",2011-10-01,10,9,0,0,3,-0.503682603244161,0.999177558683113,1.37405656058195,17,112,129,0,10,6,33,4
"6453",2011-10-01,10,10,0,0,3,-0.503682603244161,0.688183666569809,1.37405656058195,21,100,121,0,10,6,34,5
"6454",2011-10-01,10,11,0,0,3,-0.607548426206302,0.999177558683113,1.13047355973551,30,102,132,0,10,6,35,6
"6455",2011-10-01,10,12,0,0,2,-0.503682603244161,0.999177558683113,0.519881272378821,28,130,158,0,10,6,36,7
"6456",2011-10-01,10,13,0,0,2,-0.503682603244161,0.999177558683113,1.13047355973551,27,98,125,0,10,6,37,8
"6457",2011-10-01,10,14,0,0,2,-0.399816780282022,0.429022089808721,1.37405656058195,33,147,180,0,10,6,38,9
"6458",2011-10-01,10,15,0,0,2,-0.399816780282022,0.429022089808721,0.764281665845554,41,154,195,0,10,6,39,10
"6459",2011-10-01,10,16,0,0,2,-0.503682603244161,0.688183666569809,0.886073166268775,58,165,223,0,10,6,40,11
"6460",2011-10-01,10,17,0,0,3,-0.503682603244161,0.688183666569809,0.0318978780656464,58,170,228,0,10,6,41,12
"6461",2011-10-01,10,18,0,0,3,-0.607548426206302,1.2583391354442,0.276298271532379,23,117,140,0,10,6,42,13
"6462",2011-10-01,10,19,0,0,2,-0.607548426206302,0.999177558683113,0.0318978780656464,27,99,126,0,10,6,43,14
"6463",2011-10-01,10,20,0,0,3,-0.711414249168442,1.2583391354442,-0.699668517093971,8,58,66,0,10,6,44,15
"6464",2011-10-01,10,21,0,0,3,-0.711414249168442,1.2583391354442,-0.699668517093971,3,53,56,0,10,6,45,16
"6465",2011-10-01,10,22,0,0,2,-0.711414249168442,1.56933302755751,0.276298271532379,12,58,70,0,10,6,46,17
"6466",2011-10-01,10,23,0,0,3,-0.711414249168442,1.56933302755751,0.276298271532379,8,57,65,0,10,6,47,18
"6467",2011-10-02,10,0,0,0,3,-0.711414249168442,1.56933302755751,0.886073166268775,4,43,47,0,10,7,24,19
"6468",2011-10-02,10,1,0,0,3,-0.815280072130582,1.2583391354442,0.519881272378821,1,23,24,0,10,7,25,20
"6469",2011-10-02,10,2,0,0,3,-0.815280072130582,1.2583391354442,0.886073166268775,3,27,30,0,10,7,26,21
"6470",2011-10-02,10,3,0,0,3,-0.815280072130582,1.2583391354442,0.764281665845554,4,5,9,0,10,7,27,22
"6471",2011-10-02,10,4,0,0,2,-0.815280072130582,1.2583391354442,0.519881272378821,4,3,7,0,10,7,28,23
"6472",2011-10-02,10,5,0,0,1,-0.919145895092722,1.2583391354442,0.764281665845554,0,7,7,0,10,7,29,0
"6473",2011-10-02,10,6,0,0,1,-0.919145895092722,0.947345243330896,-0.211685122780796,2,13,15,0,10,7,30,1
"6474",2011-10-02,10,7,0,0,1,-0.815280072130582,0.688183666569809,0.0318978780656464,5,24,29,0,10,7,31,2
"6475",2011-10-02,10,8,0,0,2,-0.815280072130582,0.688183666569809,0.0318978780656464,14,50,64,0,10,7,32,3
"6476",2011-10-02,10,9,0,0,1,-0.711414249168442,0.688183666569809,1.37405656058195,19,96,115,0,10,7,33,4
"6477",2011-10-02,10,10,0,0,2,-0.711414249168442,0.429022089808721,0.764281665845554,60,188,248,0,10,7,34,5
"6478",2011-10-02,10,11,0,0,2,-0.607548426206302,0.169860513047634,0.519881272378821,74,218,292,0,10,7,35,6
"6479",2011-10-02,10,12,0,0,2,-0.503682603244161,-0.0374687483612356,0.0318978780656464,78,243,321,0,10,7,36,7
"6480",2011-10-02,10,13,0,0,3,-0.503682603244161,-0.0374687483612356,0.276298271532379,84,224,308,0,10,7,37,8
"6481",2011-10-02,10,14,0,0,3,-0.711414249168442,0.947345243330896,-0.211685122780796,61,195,256,0,10,7,38,9
"6482",2011-10-02,10,15,0,0,3,-0.711414249168442,0.947345243330896,0.519881272378821,29,144,173,0,10,7,39,10
"6483",2011-10-02,10,16,0,0,3,-0.711414249168442,1.2583391354442,0.0318978780656464,44,162,206,0,10,7,40,11
"6484",2011-10-02,10,17,0,0,3,-0.711414249168442,1.2583391354442,-0.211685122780796,32,135,167,0,10,7,41,12
"6485",2011-10-02,10,18,0,0,2,-0.711414249168442,0.947345243330896,0.0318978780656464,16,158,174,0,10,7,42,13
"6486",2011-10-02,10,19,0,0,2,-0.607548426206302,0.688183666569809,-0.211685122780796,34,128,162,0,10,7,43,14
"6487",2011-10-02,10,20,0,0,2,-0.711414249168442,0.688183666569809,0.519881272378821,16,71,87,0,10,7,44,15
"6488",2011-10-02,10,21,0,0,1,-0.711414249168442,0.429022089808721,0.276298271532379,17,71,88,0,10,7,45,16
"6489",2011-10-02,10,22,0,0,3,-0.711414249168442,0.947345243330896,-0.821460017517193,9,55,64,0,10,7,46,17
"6490",2011-10-02,10,23,0,0,1,-0.711414249168442,0.947345243330896,-0.821460017517193,6,19,25,0,10,7,47,18
"6491",2011-10-03,10,0,0,1,1,-0.815280072130582,1.2583391354442,-0.699668517093971,3,13,16,1,10,1,0,19
"6492",2011-10-03,10,1,0,1,1,-0.711414249168442,0.947345243330896,-0.821460017517193,1,5,6,1,10,1,1,20
"6493",2011-10-03,10,2,0,1,1,-0.711414249168442,0.688183666569809,-0.699668517093971,0,4,4,1,10,1,2,21
"6494",2011-10-03,10,3,0,1,1,-0.711414249168442,0.947345243330896,-1.5538438052971,1,6,7,1,10,1,3,22
